time,target,feedback,amp,freq,error
42.10050964355469,200.0,191.1825,32,48,8.817499999999995
time,target,feedback,amp,freq,error
4.11188530921936,200.0,0.905,11,12,199.095
8.303239345550537,200.0,12.719999999999999,22,24,187.28
12.543249368667603,200.0,86.80250000000001,28,30,113.19749999999999
16.815775632858276,200.0,142.06,31,36,57.94
21.03964376449585,200.0,158.9,33,42,41.099999999999994
25.263715982437134,200.0,194.61999999999998,33,42,5.380000000000024
29.504111766815186,200.0,204.1175,33,42,-4.117500000000007
33.711957931518555,200.0,204.35,33,42,-4.349999999999994
37.951759815216064,200.0,200.79250000000002,33,42,-0.7925000000000182
42.22389793395996,200.0,206.97999999999996,32,42,-6.979999999999961
46.43182563781738,200.0,195.32999999999998,32,42,4.670000000000016
50.7040696144104,200.0,185.90500000000003,32,42,14.09499999999997
54.911750078201294,200.0,190.4975,32,42,9.502499999999998
time,target,feedback,amp,freq,error
4.147175073623657,200.0,-1.5450000000000002,11,12,201.545
8.35453486442566,200.0,7.182499999999999,22,24,192.8175
12.610901355743408,200.0,76.6425,29,36,123.3575
16.819324016571045,200.0,146.03249999999997,32,42,53.96750000000003
21.04293656349182,200.0,181.5625,33,42,18.4375
25.314934253692627,200.0,198.66500000000002,33,42,1.3349999999999795
29.539262056350708,200.0,200.4325,33,42,-0.43250000000000455
33.77954435348511,200.0,193.6675,33,42,6.33250000000001
37.9870822429657,200.0,194.5125,33,42,5.487500000000011
42.24346709251404,200.0,196.15750000000003,33,42,3.8424999999999727
46.467493295669556,200.0,185.62,33,42,14.379999999999995
50.65918827056885,200.0,199.0925,33,42,0.9074999999999989
54.93180322647095,200.0,197.695,33,42,2.305000000000007
59.15540957450867,200.0,193.48499999999999,33,42,6.515000000000015
63.39504027366638,200.0,189.22750000000002,33,42,10.77249999999998
67.58707070350647,200.0,191.8225,33,42,8.177500000000009
71.79554677009583,200.0,191.95250000000001,33,42,8.047499999999985
75.97159838676453,200.0,188.1525,33,42,11.847499999999997
80.17921137809753,200.0,199.0575,33,42,0.9424999999999955
84.43464398384094,200.0,198.24499999999998,33,42,1.7550000000000239
88.69142961502075,200.0,202.9225,33,42,-2.9225000000000136
92.93053913116455,200.0,193.05,33,42,6.949999999999989
97.15535187721252,200.0,193.60999999999999,33,42,6.390000000000015
101.34707713127136,200.0,195.26,33,42,4.740000000000009
105.58728313446045,200.0,194.96999999999997,33,42,5.03000000000003
109.7951283454895,200.0,192.1275,33,42,7.872500000000002
114.00368404388428,200.0,193.16500000000002,33,42,6.8349999999999795
118.22820615768433,200.0,196.5325,33,42,3.467500000000001
122.45234370231628,200.0,194.32,33,42,5.680000000000007
time,target,feedback,amp,freq,error
4.111850023269653,200.0,-1.8425,11,12,201.8425
8.335314273834229,200.0,9.24,22,24,190.76
12.559802532196045,200.0,75.185,29,36,124.815
16.7838454246521,200.0,162.91,31,36,37.09
21.071563720703125,200.0,153.7225,33,42,46.2775
25.280095100402832,200.0,201.13,32,42,-1.1299999999999955
29.519519805908203,200.0,181.9625,33,42,18.037499999999994
33.775614976882935,200.0,199.955,33,42,0.044999999999987494
38.000097036361694,200.0,192.7525,33,42,7.247500000000002
42.19193983078003,200.0,196.2775,33,42,3.7224999999999966
46.41495871543884,200.0,198.54000000000002,33,42,1.4599999999999795
50.624072790145874,200.0,193.5375,33,42,6.462500000000006
54.84830164909363,200.0,194.15,33,42,5.849999999999994
59.08775448799133,200.0,188.23,33,42,11.77000000000001
63.375585317611694,200.0,193.46999999999997,33,42,6.53000000000003
67.61517930030823,200.0,197.135,33,42,2.865000000000009
71.84045767784119,200.0,201.9325,32,42,-1.9325000000000045
76.04758191108704,200.0,187.9425,32,42,12.057500000000005
80.27165269851685,200.0,180.155,33,42,19.845
84.55968308448792,200.0,188.53,33,42,11.469999999999999
88.8157069683075,200.0,185.83499999999998,33,42,14.16500000000002
93.0872700214386,200.0,201.79000000000002,32,42,-1.7900000000000205
97.34346151351929,200.0,183.28,33,42,16.72
101.56838703155518,200.0,193.55749999999998,33,42,6.442500000000024
105.74445939064026,200.0,187.47,33,42,12.530000000000001
109.98372483253479,200.0,194.48499999999999,33,42,5.515000000000015
114.22424554824829,200.0,198.97000000000003,33,42,1.0299999999999727
118.41678237915039,200.0,194.3675,33,42,5.632499999999993
122.62456560134888,200.0,193.9875,33,42,6.012499999999989
time,target,feedback,amp,freq,error
4.0697338581085205,200.0,-2.0975,11,12,202.0975
8.293324947357178,200.0,6.44,22,24,193.56
12.485047578811646,200.0,75.035,29,36,124.965
16.741734504699707,200.0,138.9875,32,42,61.01249999999999
20.966437339782715,200.0,181.02,33,42,18.97999999999999
25.237072944641113,200.0,188.2475,33,42,11.752499999999998
29.49329662322998,200.0,191.87499999999997,33,42,8.125000000000028
33.70146608352661,200.0,185.145,33,42,14.85499999999999
37.92611241340637,200.0,192.6225,33,42,7.377499999999998
42.13344073295593,200.0,190.895,33,42,9.10499999999999
46.35757350921631,200.0,192.14249999999998,33,42,7.857500000000016
50.581241846084595,200.0,189.17249999999999,33,42,10.827500000000015
54.77413988113403,200.0,188.54,33,42,11.460000000000008
58.9666166305542,200.0,192.47,33,42,7.530000000000001
time,target,feedback,amp,freq,error
4.111998558044434,200.0,-3.3875,11,18,203.3875
8.351178169250488,200.0,11.067499999999999,22,30,188.9325
12.576154708862305,200.0,68.30499999999999,29,42,131.695
16.79983687400818,200.0,146.04749999999999,32,48,53.952500000000015
21.023207902908325,200.0,187.23999999999998,32,48,12.76000000000002
25.263721466064453,200.0,185.5375,32,48,14.462500000000006
29.487088680267334,200.0,185.84,32,48,14.159999999999997
33.711655378341675,200.0,187.1225,32,48,12.877499999999998
37.91982674598694,200.0,186.53249999999997,32,48,13.46750000000003
time,target,feedback,amp,freq,error
4.110012769699097,500.0,-3.6099999999999994,29,36,503.61
8.301958560943604,500.0,124.965,51,66,375.03499999999997
12.55795955657959,500.0,532.0725,49,66,-32.07249999999999
16.813785552978516,500.0,468.11500000000007,50,66,31.884999999999934
21.020997047424316,500.0,494.4025,50,66,5.597500000000025
25.30929446220398,500.0,490.785,50,66,9.214999999999975
29.549630403518677,500.0,490.74750000000006,50,66,9.25249999999994
33.805670738220215,500.0,502.4025,49,66,-2.402499999999975
37.99722862243652,500.0,469.91499999999996,50,66,30.085000000000036
42.252835750579834,500.0,484.64000000000004,50,66,15.359999999999957
46.493484020233154,500.0,498.25499999999994,50,66,1.7450000000000614
50.74968099594116,500.0,512.0375,49,66,-12.037500000000023
54.98885107040405,500.0,473.24750000000006,50,66,26.75249999999994
59.24522829055786,500.0,501.175,49,66,-1.1750000000000114
63.517258405685425,500.0,467.70500000000004,50,66,32.29499999999996
67.77332186698914,500.0,495.355,50,66,4.644999999999982
72.01402878761292,500.0,493.0424999999999,50,66,6.9575000000000955
76.22202634811401,500.0,485.9525,50,66,14.047500000000014
80.44471549987793,500.0,481.9325,51,66,18.067499999999995
84.70190000534058,500.0,505.5174999999999,50,66,-5.517499999999927
88.94131183624268,500.0,471.94750000000005,51,66,28.052499999999952
93.21431064605713,500.0,497.1375,51,66,2.8625000000000114
97.43722891807556,500.0,508.07,50,66,-8.069999999999993
101.64534854888916,500.0,480.1550000000001,51,66,19.844999999999914
105.86924242973328,500.0,502.47749999999996,50,66,-2.4774999999999636
110.09413361549377,500.0,501.49750000000006,49,66,-1.4975000000000591
114.31718850135803,500.0,465.2975,51,66,34.702499999999986
118.5413613319397,500.0,504.47749999999996,50,66,-4.477499999999964
122.73429441452026,500.0,479.51000000000005,51,66,20.489999999999952
time,target,feedback,amp,freq,error
4.089707136154175,500.0,-2.1675,29,36,502.1675
8.393460273742676,500.0,147.385,50,66,352.615
12.61769723892212,500.0,509.3325,49,66,-9.332499999999982
16.85788059234619,500.0,494.355,49,66,5.644999999999982
21.097814798355103,500.0,487.46999999999997,49,66,12.53000000000003
25.353668212890625,500.0,483.7125,49,66,16.287500000000023
29.609597206115723,500.0,486.60249999999996,49,66,13.397500000000036
33.849767208099365,500.0,480.93999999999994,50,66,19.06000000000006
38.073750734329224,500.0,493.0475,50,66,6.952499999999986
42.297552824020386,500.0,503.7625,50,66,-3.7624999999999886
46.505699634552,500.0,484.8375,50,66,15.162500000000023
50.72975015640259,500.0,497.8825,50,66,2.117500000000007
55.01789379119873,500.0,499.95500000000004,50,66,0.04499999999995907
59.290297985076904,500.0,489.63,50,66,10.370000000000005
63.52983331680298,500.0,510.65500000000003,49,66,-10.65500000000003
67.81760311126709,500.0,478.60749999999996,50,66,21.39250000000004
72.04229044914246,500.0,494.52250000000004,50,66,5.477499999999964
76.25058722496033,500.0,486.715,50,66,13.285000000000025
80.4256694316864,500.0,490.925,50,66,9.074999999999989
84.68195390701294,500.0,499.66,50,66,0.339999999999975
88.92262578010559,500.0,494.995,50,66,5.0049999999999955
93.14673089981079,500.0,493.16999999999996,50,66,6.830000000000041
97.38641905784607,500.0,484.3549999999999,50,66,15.645000000000095
101.65862941741943,500.0,488.63500000000005,50,66,11.364999999999952
105.84990978240967,500.0,500.16999999999996,50,66,-0.16999999999995907
110.07485294342041,500.0,500.65,50,66,-0.6499999999999773
114.36276268959045,500.0,506.7975,49,66,-6.797500000000014
118.57048678398132,500.0,482.225,50,66,17.774999999999977
122.81101703643799,500.0,495.59250000000003,50,66,4.40749999999997
time,target,feedback,amp,freq,error
4.1239025592803955,1000.0,-2.505,58,72,1002.505
8.38005018234253,1000.0,667.8950000000001,78,96,332.1049999999999
12.587861061096191,1000.0,961.8924999999999,80,96,38.10750000000007
16.860392332077026,1000.0,1000.7599999999999,80,96,-0.7599999999998772
21.051086902618408,1000.0,996.575,80,96,3.4249999999999545
25.291343450546265,1000.0,990.6099999999999,80,96,9.3900000000001
29.48271083831787,1000.0,986.2850000000001,80,96,13.714999999999918
33.70772361755371,1000.0,984.0974999999999,80,96,15.902500000000146
37.91625618934631,1000.0,979.7400000000001,81,96,20.259999999999877
42.156658411026,1000.0,993.8675,81,96,6.13250000000005
46.412400007247925,1000.0,987.6899999999999,81,96,12.31000000000006
50.65219187736511,1000.0,990.03,81,96,9.970000000000027
54.87604212760925,1000.0,988.0825000000001,81,96,11.917499999999905
59.08405542373657,1000.0,987.3924999999999,81,96,12.607500000000073
63.35651659965515,1000.0,981.3825,82,96,18.61749999999995
67.56427192687988,1000.0,1005.8625,81,96,-5.8624999999999545
71.78853440284729,1000.0,984.3825,81,96,15.61749999999995
75.9803237915039,1000.0,980.9775000000002,82,96,19.02249999999981
80.1884458065033,1000.0,1002.8099999999998,82,96,-2.8099999999998317
84.42821431159973,1000.0,1003.5350000000001,82,96,-3.535000000000082
88.636873960495,1000.0,1004.82,82,96,-4.82000000000005
92.87696480751038,1000.0,1000.7150000000001,82,96,-0.7150000000001455
97.06902980804443,1000.0,1002.2149999999999,82,96,-2.214999999999918
101.24517703056335,1000.0,1000.5825000000001,82,96,-0.5825000000000955
105.46912598609924,1000.0,1004.2849999999999,82,96,-4.2849999999998545
109.70947885513306,1000.0,998.74,82,96,1.259999999999991
113.96535968780518,1000.0,1006.7075000000001,81,96,-6.7075000000000955
118.15745258331299,1000.0,981.3799999999999,82,96,18.62000000000012
122.34935927391052,1000.0,1000.7575,82,96,-0.75750000000005
time,target,feedback,amp,freq,error
4.068298101425171,1500.0,-2.9349999999999996,86,114,1502.935
8.260594367980957,1500.0,1210.3375,103,138,289.6624999999999
12.4842689037323,1500.0,1615.1799999999998,96,132,-115.17999999999984
16.70894765853882,1500.0,1409.315,101,138,90.68499999999995
20.916844129562378,1500.0,1536.545,98,138,-36.54500000000007
25.124245643615723,1500.0,1466.9325,100,138,33.06750000000011
29.3165180683136,1500.0,1509.3974999999998,99,138,-9.397499999999809
33.52475666999817,1500.0,1486.6924999999999,99,138,13.307500000000118
37.79726719856262,1500.0,1473.425,100,138,26.575000000000045
42.03741407394409,1500.0,1497.7824999999998,100,138,2.2175000000002
46.2610604763031,1500.0,1491.0925,100,138,8.907500000000027
50.48520302772522,1500.0,1496.505,100,138,3.494999999999891
54.74080443382263,1500.0,1493.0825,100,138,6.917500000000018
58.94852375984192,1500.0,1489.6375,100,138,10.362499999999955
63.15665340423584,1500.0,1484.2625,100,138,15.737499999999955
67.39674162864685,1500.0,1480.605,101,138,19.394999999999982
71.58874607086182,1500.0,1498.2350000000001,101,138,1.7649999999998727
75.8293969631195,1500.0,1496.7375,101,138,3.2625000000000455
80.05300855636597,1500.0,1497.5625,101,138,2.4375
84.27728748321533,1500.0,1502.8,101,138,-2.7999999999999545
88.50051069259644,1500.0,1505.8600000000001,100,138,-5.860000000000127
92.74084782600403,1500.0,1478.6625,101,138,21.33750000000009
96.93316912651062,1500.0,1499.8400000000001,101,138,0.15999999999985448
101.17323231697083,1500.0,1493.3400000000001,101,138,6.6599999999998545
105.39711308479309,1500.0,1498.5,101,138,1.5
109.62093496322632,1500.0,1499.985,101,138,0.015000000000100044
113.82987713813782,1500.0,1511.0825,100,138,-11.082499999999982
118.08515238761902,1500.0,1490.25,100,138,9.75
122.3579649925232,1500.0,1491.3,100,138,8.700000000000045
time,target,feedback,amp,freq,error
4.09538459777832,2000.0,-3.0524999999999998,115,150,2003.0525
8.414300441741943,2000.0,2057.625,111,144,-57.625
12.623271942138672,2000.0,1818.0800000000004,122,150,181.91999999999962
16.8307466506958,2000.0,2057.3900000000003,118,144,-57.39000000000033
21.038132905960083,2000.0,1920.4225000000001,122,150,79.57749999999987
25.279333114624023,2000.0,2026.075,120,150,-26.075000000000045
29.50263524055481,2000.0,1982.72,121,150,17.279999999999973
33.71133518218994,2000.0,1982.9675,122,150,17.032500000000027
37.96718978881836,2000.0,2000.905,122,150,-0.9049999999999727
42.190253257751465,2000.0,1997.9199999999996,122,150,2.080000000000382
46.43186807632446,2000.0,1995.5325,122,150,4.467499999999973
50.63998603820801,2000.0,1995.8074999999997,122,150,4.1925000000003365
54.86281442642212,2000.0,1995.2900000000002,122,150,4.709999999999809
59.11933660507202,2000.0,1997.0625,122,150,2.9375
63.32708477973938,2000.0,1997.0375,122,150,2.962500000000091
67.5518102645874,2000.0,1998.0375,122,150,1.962500000000091
71.80689406394958,2000.0,1998.1175000000003,122,150,1.882499999999709
76.04742383956909,2000.0,1997.9625,122,150,2.037499999999909
80.27136135101318,2000.0,1996.625,122,150,3.375
84.46350622177124,2000.0,1995.955,122,150,4.045000000000073
88.71972393989563,2000.0,1997.2175,122,150,2.7825000000000273
92.99155139923096,2000.0,1997.9875,122,150,2.0125000000000455
97.19927382469177,2000.0,1996.0275000000001,122,150,3.9724999999998545
101.43872451782227,2000.0,1993.7475,122,150,6.252500000000055
105.6635205745697,2000.0,1993.7275000000002,122,150,6.272499999999809
109.85548639297485,2000.0,1982.1525000000001,123,150,17.847499999999854
114.07941007614136,2000.0,2011.1,122,150,-11.099999999999909
118.31917357444763,2000.0,1986.9025000000001,122,150,13.097499999999854
122.59080076217651,2000.0,1989.8200000000002,122,150,10.179999999999836
time,target,feedback,amp,freq,error
4.103701591491699,200.0,-2.6375,11,18,202.6375
8.311429977416992,200.0,11.267500000000002,22,30,188.7325
12.519886255264282,200.0,75.24000000000001,29,42,124.75999999999999
16.66362977027893,200.0,143.8,32,48,56.19999999999999
20.83935308456421,200.0,188.28000000000003,32,48,11.71999999999997
25.015074014663696,200.0,188.2225,32,48,11.777500000000003
29.191359519958496,200.0,187.355,32,48,12.64500000000001
33.36768984794617,200.0,186.7525,32,48,13.247500000000002
37.55964112281799,200.0,184.20499999999998,32,48,15.795000000000016
41.78386735916138,200.0,182.91,33,48,17.090000000000003
46.03899884223938,200.0,196.1225,33,48,3.8774999999999977
50.231513261795044,200.0,196.03,33,48,3.969999999999999
54.40731167793274,200.0,198.35250000000002,33,48,1.6474999999999795
58.63152050971985,200.0,196.5075,33,48,3.492500000000007
62.8554527759552,200.0,196.88000000000002,33,48,3.119999999999976
67.03159832954407,200.0,196.7275,33,48,3.272500000000008
71.23967266082764,200.0,197.36,33,48,2.6399999999999864
75.46364235877991,200.0,196.1425,33,48,3.8574999999999875
79.63977098464966,200.0,196.685,33,48,3.3149999999999977
83.87999534606934,200.0,196.19,33,48,3.8100000000000023
88.07153558731079,200.0,196.3875,33,48,3.6125000000000114
92.29603242874146,200.0,196.7875,33,48,3.2125000000000057
96.48743271827698,200.0,197.2225,33,48,2.7775000000000034
100.7119812965393,200.0,195.5325,33,48,4.467500000000001
104.91906309127808,200.0,195.995,33,48,4.0049999999999955
109.12794327735901,200.0,196.74499999999998,33,48,3.255000000000024
113.3350818157196,200.0,196.55,33,48,3.4499999999999886
117.57591915130615,200.0,196.2225,33,48,3.7775000000000034
121.78386211395264,200.0,196.51500000000001,33,48,3.484999999999985
time,target,feedback,amp,freq,error
4.1187217235565186,200.0,-2.9974999999999996,14,24,202.9975
8.343332052230835,200.0,24.305,27,42,175.695
12.486814260482788,200.0,116.38249999999998,33,54,83.61750000000002
16.678990602493286,200.0,196.145,33,54,3.8549999999999898
time,target,feedback,amp,freq,error
4.054797887802124,200.0,-3.12,13,24,203.12
8.214974164962769,200.0,21.910000000000004,26,42,178.09
12.439276218414307,200.0,119.0975,32,54,80.9025
16.631465435028076,200.0,183.345,33,54,16.655
20.82281255722046,200.0,196.95,33,54,3.0500000000000114
25.03124475479126,200.0,196.89000000000001,33,54,3.109999999999985
29.23918890953064,200.0,196.4575,33,54,3.5424999999999898
33.46282982826233,200.0,195.8475,33,54,4.152500000000003
37.68668174743652,200.0,196.77,33,54,3.2299999999999898
41.86293625831604,200.0,196.04250000000002,33,54,3.957499999999982
46.03831148147583,200.0,196.10999999999999,33,54,3.890000000000015
50.23036336898804,200.0,195.99,33,54,4.009999999999991
54.42285871505737,200.0,197.04749999999999,33,54,2.952500000000015
58.61450004577637,200.0,196.22250000000003,33,54,3.777499999999975
62.822505712509155,200.0,195.26,33,54,4.740000000000009
67.01472330093384,200.0,197.1375,33,54,2.8625000000000114
71.20625567436218,200.0,196.7675,33,54,3.2324999999999875
75.38286519050598,200.0,196.2,33,54,3.8000000000000114
79.59069561958313,200.0,195.37000000000003,33,54,4.629999999999967
83.81456637382507,200.0,196.65,33,54,3.3499999999999943
88.00672721862793,200.0,195.45250000000001,33,54,4.547499999999985
92.19839811325073,200.0,196.64000000000001,33,54,3.359999999999985
96.37534499168396,200.0,197.02,33,54,2.9799999999999898
100.63097763061523,200.0,196.98499999999999,33,54,3.015000000000015
104.80684447288513,200.0,196.275,33,54,3.7249999999999943
109.031414270401,200.0,195.99,33,54,4.009999999999991
113.27144813537598,200.0,196.8475,33,54,3.1525000000000034
117.46344518661499,200.0,195.3575,33,54,4.6425000000000125
121.63883924484253,200.0,195.3725,33,54,4.627499999999998
time,target,feedback,amp,freq,error
4.097195386886597,1000.0,-3.2400000000000007,69,114,1003.24
8.321160078048706,1000.0,794.8199999999999,84,138,205.18000000000006
12.513375282287598,1000.0,1124.0,74,126,-124.0
16.737496614456177,1000.0,898.4200000000001,81,138,101.57999999999993
20.96141290664673,1000.0,1054.905,76,132,-54.90499999999997
25.169729948043823,1000.0,937.9825000000001,80,138,62.01749999999993
29.329758167266846,1000.0,1040.1375,77,132,-40.137500000000045
33.537761926651,1000.0,944.2,81,138,55.799999999999955
37.72926044464111,1000.0,1054.54,76,132,-54.539999999999964
41.9372763633728,1000.0,933.2875,80,138,66.71249999999998
46.16146111488342,1000.0,1036.0099999999998,77,132,-36.00999999999976
50.3373019695282,1000.0,935.9424999999999,81,138,64.05750000000012
54.529359102249146,1000.0,1053.4975,77,132,-53.497499999999945
58.70578479766846,1000.0,932.2674999999999,82,138,67.73250000000007
62.96105623245239,1000.0,1065.7175,77,132,-65.71749999999997
67.18540811538696,1000.0,932.6075000000001,82,138,67.39249999999993
71.39321875572205,1000.0,1073.1975,76,132,-73.19749999999999
75.58617162704468,1000.0,930.3774999999999,81,138,69.62250000000006
time,target,feedback,amp,freq,error
4.073883771896362,1000.0,-1.9799999999999998,68,114,1001.98
8.249500274658203,1000.0,801.3475,82,138,198.65250000000003
12.473944187164307,1000.0,1122.125,72,126,-122.125
16.6978440284729,1000.0,888.1825000000001,80,138,111.81749999999988
20.922292709350586,1000.0,1070.9175,74,132,-70.91750000000002
25.129749059677124,1000.0,910.97,80,144,89.02999999999997
29.354277849197388,1000.0,1080.7625,73,132,-80.76250000000005
33.5619010925293,1000.0,899.05,80,144,100.95000000000005
37.76941990852356,1000.0,1074.49,74,138,-74.49000000000001
41.99423360824585,1000.0,926.5400000000002,79,144,73.45999999999981
46.26598596572876,1000.0,1046.6799999999998,75,138,-46.679999999999836
50.47331476211548,1000.0,946.7049999999999,78,144,53.29500000000007
54.64969348907471,1000.0,1018.0475,76,144,-18.047500000000014
58.793615102767944,1000.0,992.8399999999999,76,144,7.160000000000082
63.00126051902771,1000.0,989.2875,76,144,10.712499999999977
67.20958065986633,1000.0,989.8774999999999,76,144,10.12250000000006
71.4331157207489,1000.0,989.7450000000001,76,144,10.254999999999882
75.65734338760376,1000.0,989.3549999999999,76,144,10.645000000000095
79.88157677650452,1000.0,986.9849999999999,76,144,13.0150000000001
84.13731694221497,1000.0,988.5049999999999,76,144,11.495000000000118
88.34464025497437,1000.0,987.4699999999999,76,144,12.530000000000086
92.56935596466064,1000.0,988.9150000000002,76,144,11.084999999999809
96.77731800079346,1000.0,989.0649999999999,76,144,10.93500000000006
101.00084495544434,1000.0,986.0925,77,144,13.907500000000027
105.19349813461304,1000.0,990.93,77,144,9.07000000000005
109.4168848991394,1000.0,989.3,77,144,10.700000000000045
113.67347645759583,1000.0,990.095,77,144,9.904999999999973
117.91299891471863,1000.0,990.7775000000001,77,144,9.222499999999854
122.12078642845154,1000.0,989.4900000000001,77,144,10.509999999999877
time,target,feedback,amp,freq,error
4.102500915527344,200.0,-2.1225,11,18,202.1225
8.358030080795288,200.0,13.405000000000001,22,30,186.595
12.53438115119934,200.0,74.38499999999999,29,42,125.61500000000001
16.72631287574768,200.0,145.65,32,48,54.349999999999994
20.95023512840271,200.0,188.8825,32,48,11.117500000000007
25.189467430114746,200.0,188.22,32,48,11.780000000000001
29.365168571472168,200.0,188.2875,32,48,11.712500000000006
33.57349109649658,200.0,188.60999999999999,32,48,11.390000000000015
37.7813503742218,200.0,187.4725,32,48,12.527500000000003
41.97373867034912,200.0,187.57999999999998,32,48,12.420000000000016
46.165184020996094,200.0,188.115,32,48,11.884999999999991
50.389437198638916,200.0,188.3125,32,48,11.6875
54.59684920310974,200.0,187.8425,32,48,12.157499999999999
58.80573558807373,200.0,187.79749999999999,32,48,12.202500000000015
63.04476308822632,200.0,187.51999999999998,32,48,12.480000000000018
67.25302767753601,200.0,188.1575,32,48,11.842500000000001
71.4291763305664,200.0,187.5425,32,48,12.45750000000001
75.58888053894043,200.0,187.85250000000002,32,48,12.14749999999998
79.76509857177734,200.0,188.54500000000002,32,48,11.454999999999984
83.97309446334839,200.0,189.035,32,48,10.965000000000003
88.18054842948914,200.0,188.08249999999998,32,48,11.917500000000018
92.37252259254456,200.0,187.555,32,48,12.444999999999993
96.62806248664856,200.0,188.8025,32,48,11.197499999999991
100.8049430847168,200.0,189.42249999999999,32,48,10.577500000000015
104.99587512016296,200.0,187.5725,32,48,12.427500000000009
109.2358033657074,200.0,187.99499999999998,32,48,12.005000000000024
113.4758141040802,200.0,188.1575,32,48,11.842500000000001
117.70032668113708,200.0,188.99,32,48,11.009999999999991
121.9398148059845,200.0,187.3125,32,48,12.6875
time,target,feedback,amp,freq,error
4.145941257476807,200.0,-2.21,12,18,202.21
8.369675874710083,200.0,16.72,23,30,183.28
12.640835046768188,200.0,87.11,30,42,112.89
16.86553168296814,200.0,156.83249999999998,32,48,43.16750000000002
21.10549020767212,200.0,188.9125,32,48,11.087500000000006
25.313383102416992,200.0,188.2575,32,48,11.742500000000007
29.553476572036743,200.0,188.7225,32,48,11.277500000000003
33.76124620437622,200.0,188.54250000000002,32,48,11.457499999999982
38.001182556152344,200.0,187.8075,32,48,12.192499999999995
time,target,feedback,amp,freq,error
4.128041505813599,200.0,-2.175,13,18,202.175
8.3357834815979,200.0,19.904999999999998,25,30,180.095
12.576208353042603,200.0,100.0875,31,36,99.9125
16.831783771514893,200.0,145.8375,34,42,54.162499999999994
21.08830714225769,200.0,199.41,34,42,0.5900000000000034
25.28009343147278,200.0,195.4175,34,42,4.58250000000001
29.551543474197388,200.0,193.64500000000004,34,42,6.354999999999961
33.759289026260376,200.0,191.97750000000002,34,42,8.02249999999998
38.03224062919617,200.0,197.37000000000003,34,42,2.629999999999967
42.28755021095276,200.0,199.48499999999999,34,42,0.5150000000000148
46.52757740020752,200.0,197.24499999999998,34,42,2.755000000000024
50.75173377990723,200.0,194.9725,34,42,5.027500000000003
54.92821907997131,200.0,196.07750000000001,34,42,3.922499999999985
59.19961953163147,200.0,191.79250000000002,34,42,8.207499999999982
63.45649003982544,200.0,190.655,34,42,9.344999999999999
67.71153235435486,200.0,197.8775,34,42,2.1225000000000023
71.98354887962341,200.0,196.6,34,42,3.4000000000000057
76.30361342430115,200.0,198.8125,34,42,1.1875
80.54288983345032,200.0,194.3225,34,42,5.677500000000009
84.79939723014832,200.0,199.7875,34,42,0.21250000000000568
89.03900384902954,200.0,194.26500000000001,34,42,5.734999999999985
93.23028707504272,200.0,198.2525,34,42,1.7475000000000023
97.55015802383423,200.0,201.3525,34,42,-1.352499999999992
101.77412939071655,200.0,192.68,34,42,7.319999999999993
106.02978539466858,200.0,189.07250000000002,34,42,10.92749999999998
110.28638362884521,200.0,196.89749999999998,34,42,3.1025000000000205
114.55779027938843,200.0,190.3175,34,42,9.682500000000005
118.81459736824036,200.0,198.9275,34,42,1.072499999999991
123.05407881736755,200.0,191.345,34,42,8.655000000000001
time,target,feedback,amp,freq,error
4.124120473861694,200.0,-2.0650000000000004,12,18,202.065
8.364111423492432,200.0,17.2275,23,30,182.7725
12.5562162399292,200.0,87.035,30,36,112.965
16.795446395874023,200.0,153.0475,32,42,46.952499999999986
21.051307439804077,200.0,175.9825,33,42,24.017500000000013
25.322914600372314,200.0,191.625,33,42,8.375
29.546767234802246,200.0,196.10750000000002,33,42,3.892499999999984
time,target,feedback,amp,freq,error
4.1212098598480225,200.0,-2.2725,11,18,202.2725
8.329310894012451,200.0,11.3725,21,30,188.6275
12.537152290344238,200.0,77.625,28,42,122.375
16.761078119277954,200.0,137.83,31,48,62.16999999999999
21.00077748298645,200.0,174.64000000000001,32,48,25.359999999999985
25.192872762680054,200.0,188.3475,32,48,11.652500000000003
29.44914436340332,200.0,187.0825,32,48,12.91749999999999
33.720131635665894,200.0,187.27249999999998,32,48,12.72750000000002
37.94452691078186,200.0,188.1075,32,48,11.892500000000013
42.167821407318115,200.0,187.605,32,48,12.39500000000001
46.37593936920166,200.0,186.925,32,48,13.074999999999989
50.56771659851074,200.0,187.6925,32,48,12.307500000000005
54.79139184951782,200.0,187.76999999999998,32,48,12.230000000000018
58.983723640441895,200.0,188.54000000000002,32,48,11.45999999999998
63.14297795295715,200.0,187.355,32,48,12.64500000000001
67.3352165222168,200.0,186.775,32,48,13.224999999999994
71.54275393486023,200.0,187.7325,32,48,12.267500000000013
75.75184869766235,200.0,187.725,32,48,12.275000000000006
79.99147200584412,200.0,187.465,32,48,12.534999999999997
84.21564412117004,200.0,186.5,32,48,13.5
88.42359733581543,200.0,187.34,32,48,12.659999999999997
92.5996606349945,200.0,188.1175,32,48,11.882499999999993
96.80674862861633,200.0,187.0725,32,48,12.927500000000009
101.04783129692078,200.0,187.29500000000002,32,48,12.704999999999984
105.28680849075317,200.0,187.2375,32,48,12.762499999999989
109.52630925178528,200.0,188.3725,32,48,11.627499999999998
113.7987768650055,200.0,186.9025,32,48,13.097499999999997
118.02211737632751,200.0,187.74,32,48,12.259999999999991
